wavelength,mm_cm_2
10230.0,0.0002529439401946941
10231.0,5.327746416221677e-05
10232.0,3.60608314282782e-05
10233.0,3.4719735796208275e-05
10234.0,4.7372231002799856e-05
10235.0,0.00017078578771892423
10236.0,0.00023939793835189743
10237.0,9.589803155350938e-05
10238.0,0.0009959974965653797
10239.0,0.0028060754745227404
10240.0,0.004944203762136163
10241.0,0.00013245425274416403
10242.0,4.9712797208092097e-05
10243.0,3.37700716160887e-05
10244.0,2.8660503943390114e-05
10245.0,2.5163292896116712e-05
10246.0,2.3888850920353052e-05
10247.0,2.3024626432040774e-05
10248.0,2.3375042820645154e-05
10249.0,3.384060281707652e-05
10250.0,3.18211708524904e-05
10251.0,2.6986340592557374e-05
10252.0,4.366015049592949e-05
10253.0,0.001342887325143474
10254.0,3.885634059348468e-05
10255.0,3.1222391040502395e-05
10256.0,3.1579359142563464e-05
10257.0,6.98248861646499e-05
10258.0,0.0011670807855586128
10259.0,4.4866869147806244e-05
10260.0,3.134988203603203e-05
10261.0,2.90624649348017e-05
10262.0,4.460312925406509e-05
10263.0,0.002777017288257951
10264.0,8.180683355520974e-05
10265.0,2.8571587832192212e-05
10266.0,2.389249447528559e-05
10267.0,2.2734077996502353e-05
10268.0,2.2717331014656433e-05
10269.0,2.3613144121420597e-05
10270.0,3.4545246284765174e-05
10271.0,3.1973631898815934e-05
10272.0,6.090419345975907e-05
10273.0,0.0033715919698242623
10274.0,8.552459667078532e-05
10275.0,0.00012031218949922901
10276.0,0.0009449710139550028
10277.0,0.000913469305987745
10278.0,3.7158243432261517e-05
10279.0,3.7142866961903985e-05
10280.0,3.127303311135384e-05
10281.0,2.3958880714698768e-05
10282.0,2.3375811644163028e-05
10283.0,2.4356195337893618e-05
10284.0,2.8185437863561305e-05
10285.0,4.6344013115413556e-05
10286.0,0.0010238055089358826
10287.0,8.46969414402364e-05
10288.0,0.0001989544786006396
10289.0,0.0002892604890104281
10290.0,3.0506883762235043e-05
10291.0,2.8516867654024446e-05
10292.0,2.5695753322896624e-05
10293.0,2.5805427669080902e-05
10294.0,6.341122666981148e-05
10295.0,7.374154058158921e-05
10296.0,2.4883173718733838e-05
10297.0,2.279067009283997e-05
10298.0,2.2866850475328703e-05
10299.0,2.660360018908489e-05
10300.0,9.64693008544012e-05
10301.0,5.919272545460562e-05
10302.0,2.4926762669486492e-05
10303.0,2.315301995952617e-05
10304.0,2.0698734727807143e-05
10305.0,2.069418864091883e-05
10306.0,2.358887603994327e-05
10307.0,3.105324986656954e-05
10308.0,2.3523392332485867e-05
10309.0,4.4326687058724226e-05
10310.0,8.166643969542359e-05
10311.0,2.476317039571622e-05
10312.0,2.2905960193412992e-05
10313.0,2.577296994578106e-05
10314.0,4.807353175942891e-05
10315.0,0.0005034958364355077
10316.0,3.3441483129970126e-05
10317.0,2.4170106619458e-05
10318.0,3.023926632379503e-05
10319.0,3.098555996988693e-05
10320.0,2.088482344624276e-05
10321.0,1.9913331363631962e-05
10322.0,1.958180129187977e-05
10323.0,1.942462702313821e-05
10324.0,1.9346808712285307e-05
10325.0,1.933564405772136e-05
10326.0,2.1278828785599796e-05
10327.0,1.9385450450835976e-05
10328.0,1.9429507381121255e-05
10329.0,2.0846582833005765e-05
10330.0,1.977136642970057e-05
10331.0,2.0288149542153057e-05
10332.0,2.1822654429619642e-05
10333.0,3.066780186719609e-05
10334.0,0.0013295866783342373
10335.0,2.836975494519486e-05
10336.0,2.39885639879107e-05
10337.0,0.0007164332091997549
10338.0,2.4655468249004465e-05
10339.0,2.0785411222670365e-05
10340.0,2.3526534480776323e-05
10341.0,2.01920131753075e-05
10342.0,1.9764647580696514e-05
10343.0,2.1600765276933264e-05
10344.0,2.067500148008139e-05
10345.0,2.0605974499019853e-05
10346.0,2.3037663004735202e-05
10347.0,4.3770459957095234e-05
10348.0,8.147389954485969e-05
10349.0,2.0952513342925377e-05
10350.0,1.98264543061119e-05
10351.0,1.9666305024627255e-05
10352.0,1.9626593618573477e-05
10353.0,1.9691609346498008e-05
10354.0,1.9983361157976573e-05
10355.0,2.1181723032581028e-05
10356.0,0.00020104033023174837
10357.0,2.816952655945221e-05
10358.0,2.3902322045470623e-05
10359.0,0.00014524112493083125
10360.0,2.585797508518245e-05
10361.0,9.589468884256209e-05
10362.0,3.969402395687547e-05
10363.0,2.103093334174879e-05
10364.0,2.0341933761293443e-05
10365.0,2.110059543789031e-05
10366.0,2.2278733911262555e-05
10367.0,2.0296807163505034e-05
10368.0,3.506737773473183e-05
10369.0,2.0355070615316292e-05
10370.0,2.019254800905907e-05
10371.0,2.05269862393354e-05
10372.0,2.1940150719417334e-05
10373.0,4.156126229188568e-05
10374.0,3.4649204595335296e-05
10375.0,2.1892985067945325e-05
10376.0,2.1065396691615346e-05
10377.0,2.385625948861697e-05
10378.0,3.7968182294789804e-05
10379.0,2.7156417725547656e-05
10380.0,2.1142178762074593e-05
10381.0,2.0509971840613697e-05
10382.0,2.0392575832144883e-05
10383.0,2.05087350375632e-05
10384.0,2.123871625423232e-05
10385.0,5.0469586966558475e-05
10386.0,5.8662905769460204e-05
10387.0,2.807315620284185e-05
10388.0,2.2518673703059008e-05
10389.0,2.2950819374324618e-05
10390.0,4.7654690077845833e-05
10391.0,2.2574764392754532e-05
10392.0,2.377249115225858e-05
10393.0,5.244044934047507e-05
10394.0,2.1511648603077217e-05
10395.0,4.024456844989408e-05
10396.0,2.2826102828881238e-05
10397.0,2.1424437274463732e-05
10398.0,2.792397101326431e-05
10399.0,2.545775230346346e-05
10400.0,2.1145254056146097e-05
10401.0,2.076836339683919e-05
10402.0,2.0733732911425265e-05
10403.0,2.088599339507431e-05
10404.0,2.1618648780501265e-05
10405.0,3.702587207874885e-05
10406.0,2.473886888713934e-05
10407.0,2.1688845710394344e-05
10408.0,3.7755251607447456e-05
10409.0,2.189786542592837e-05
10410.0,5.377853653328053e-05
10411.0,2.2366179229643655e-05
10412.0,3.806679226809688e-05
10413.0,5.215264192879889e-05
10414.0,3.837900147021463e-05
10415.0,2.4680839425107882e-05
10416.0,6.655136933396912e-05
10417.0,2.1665881286186466e-05
10418.0,2.1185232879075685e-05
10419.0,2.1097754133585113e-05
10420.0,2.1147159401386055e-05
10421.0,2.150285727328715e-05
10422.0,2.2509146976859232e-05
10423.0,3.837866719911698e-05
10424.0,2.999357706916924e-05
10425.0,2.228528562471924e-05
10426.0,2.1625835609037937e-05
10427.0,2.1937309415106387e-05
10428.0,8.809313576268271e-05
10429.0,2.387317360601026e-05
10430.0,2.2614375517479915e-05
10431.0,2.150125277203245e-05
10432.0,2.1660432667343436e-05
10433.0,2.5407979337495853e-05
10434.0,2.457286986152352e-05
10435.0,2.1605378218041515e-05
10436.0,2.1368914845629254e-05
10437.0,2.132756551121128e-05
10438.0,2.1355945127153767e-05
10439.0,2.1511147196436427e-05
10440.0,2.349180371403398e-05
10441.0,2.3216665175962565e-05
10442.0,2.156623507284776e-05
10443.0,2.1459769729176582e-05
10444.0,2.1469664153580562e-05
10445.0,2.153354335978327e-05
10446.0,2.169803816549939e-05
10447.0,2.2462115033830866e-05
10448.0,2.8329308142732656e-05
10449.0,8.165540874929753e-05
10450.0,2.402015260636259e-05
10451.0,2.3108461622598802e-05
10452.0,2.1939415323002875e-05
10453.0,2.19385127910477e-05
10454.0,2.2345822119973173e-05
10455.0,2.6096009531717282e-05
10456.0,4.027732701717752e-05
10457.0,2.2787026537907424e-05
10458.0,2.2018503864016054e-05
10459.0,2.1844850030304353e-05
10460.0,2.1789260747250927e-05
10461.0,2.1773783995564977e-05
10462.0,2.177612389322808e-05
10463.0,2.1788458496623577e-05
10464.0,2.1807244532147345e-05
10465.0,2.1831947166047818e-05
10466.0,2.1872393968510023e-05
10467.0,2.1915982919262678e-05
10468.0,2.1985243890090524e-05
10469.0,2.2134830204981735e-05
10470.0,2.277536047670138e-05
10471.0,0.00011579317856958809
10472.0,2.333904182373938e-05
10473.0,2.289783740581093e-05
10474.0,2.7073351358475016e-05
10475.0,5.2183729139696915e-05
10476.0,6.794661688336782e-05
10477.0,2.2853513058649018e-05
10478.0,2.2573728152360868e-05
10479.0,2.297619055041455e-05
10480.0,2.8908299105912705e-05
10481.0,2.2682934519008826e-05
10482.0,2.258666444372688e-05
10483.0,2.2586965287712135e-05
10484.0,2.265094477524326e-05
10485.0,2.3063301597700918e-05
10486.0,2.8235377965113814e-05
10487.0,2.2961816893341202e-05
10488.0,2.3689959618989312e-05
10489.0,2.430882912377052e-05
10490.0,2.288690674101244e-05
10491.0,2.2809924107896357e-05
10492.0,2.280741707468589e-05
10493.0,2.2828877278967524e-05
10494.0,2.28506383272343e-05
10495.0,2.2876611191294738e-05
10496.0,2.2906762444039338e-05
10497.0,2.2943833108444784e-05
10498.0,2.3001294309628696e-05
10499.0,2.3206001928040716e-05
10500.0,3.189741808919808e-05
10501.0,2.3209010367893272e-05
10502.0,2.320529995874178e-05
10503.0,2.3481140466112125e-05
10504.0,0.00010114207648761743
10505.0,2.5179772461086846e-05
10506.0,2.4774602467165867e-05
10507.0,2.3448114481952906e-05
10508.0,2.336230709193598e-05
10509.0,2.336819026320321e-05
10510.0,2.3404859802294976e-05
10511.0,2.3467435351228236e-05
10512.0,2.356955517066794e-05
10513.0,2.3768346190703817e-05
10514.0,2.4376285030689147e-05
10515.0,3.187525591556182e-05
10516.0,2.963881515633339e-05
10517.0,4.182232801701481e-05
10518.0,2.7133921280872397e-05
10519.0,6.43264609274531e-05
10520.0,2.7684332065453112e-05
10521.0,3.562260202307664e-05
10522.0,2.4302912525393822e-05
10523.0,2.4790413489946548e-05
10524.0,0.00011863782558573161
10525.0,2.5050409547426736e-05
10526.0,2.4101012784177524e-05
10527.0,2.3950858208425274e-05
10528.0,2.391365383558194e-05
10529.0,2.3910143989087282e-05
10530.0,2.3920773809899666e-05
10531.0,2.3999695215365174e-05
10532.0,2.4021957670274122e-05
10533.0,2.4047028002378847e-05
10534.0,2.4074271096599257e-05
10535.0,2.4103118692074262e-05
10536.0,2.4133437080366177e-05
10537.0,2.4165259688584435e-05
10538.0,2.4198787079385748e-05
10539.0,2.4234520659412274e-05
10540.0,2.427336296061978e-05
10541.0,2.4471652574013005e-05
10542.0,2.452523623049806e-05
10543.0,2.4599845538841562e-05
10544.0,2.4733186278528947e-05
10545.0,2.5113219086126314e-05
10546.0,2.867267141123825e-05
10547.0,3.183310433057222e-05
10548.0,2.5340155732337807e-05
10549.0,2.4940166940385125e-05
10550.0,2.486702842485843e-05
10551.0,2.4866861289311063e-05
10552.0,2.4897447094478765e-05
10553.0,2.4952768960656537e-05
10554.0,2.5045963741867074e-05
10555.0,2.5236030286329217e-05
10556.0,2.5850621121096235e-05
10557.0,3.4038157034061334e-05
10558.0,3.085786841170046e-05
10559.0,2.7809115465115436e-05
10560.0,3.074602130340415e-05
10561.0,2.5659217492256605e-05
10562.0,2.536348785474989e-05
10563.0,2.530184826488187e-05
10564.0,2.52957645309578e-05
10565.0,2.531124128264375e-05
10566.0,2.5343465016175625e-05
10567.0,2.537812892869902e-05
10568.0,2.5533063581105893e-05
10569.0,2.5584675038132045e-05
10570.0,2.5651896955282043e-05
10571.0,2.5755053015115403e-05
10572.0,2.596795027534828e-05
10573.0,2.6766791337535062e-05
10574.0,5.3164814803876274e-05
10575.0,2.8560757448737403e-05
10576.0,2.6360117123685352e-05
10577.0,2.6104399736216648e-05
10578.0,2.608517914826973e-05
10579.0,2.6199132164462836e-05
10580.0,2.709755258576588e-05
10581.0,3.0715301789798555e-05
10582.0,2.6559342696142772e-05
10583.0,2.6712706274404423e-05
10584.0,2.857680246126998e-05
10585.0,9.0965193008594e-05
10586.0,2.7699708535810647e-05
10587.0,2.706532885223401e-05
10588.0,2.7704020632932646e-05
10589.0,3.551062120634243e-05
10590.0,4.5503655583264936e-05
10591.0,2.8060687891008457e-05
10592.0,2.7013349697003654e-05
10593.0,2.6768496120114465e-05
10594.0,2.6695491313025817e-05
10595.0,2.6681886479470404e-05
10596.0,2.6695357604587948e-05
10597.0,2.6724673179595723e-05
10598.0,2.6933759749348687e-05
10599.0,2.6984702664185386e-05
10600.0,2.704965153789122e-05
10601.0,2.7142612329335347e-05
10602.0,2.7312722889442922e-05
10603.0,2.7848860298278713e-05
10604.0,3.74199776994343e-05
10605.0,3.0465233583831812e-05
10606.0,2.7825026769224534e-05
10607.0,2.7620185442374625e-05
10608.0,2.7713981911555574e-05
10609.0,2.796598888987174e-05
10610.0,2.8913781151866254e-05
10611.0,4.518609804327241e-05
10612.0,3.4430925570367874e-05
10613.0,2.8735815221032554e-05
10614.0,2.82067309322952e-05
10615.0,2.812610474424692e-05
10616.0,2.8171732748677275e-05
10617.0,2.8288660777613613e-05
10618.0,2.8479161874499654e-05
10619.0,2.8783014299608286e-05
10620.0,2.9311964879907402e-05
10621.0,3.0407772382647907e-05
10622.0,3.3538421747441525e-05
10623.0,5.278107158660928e-05
10624.0,0.0006016745996683529
10625.0,4.2987931324334716e-05
10626.0,3.541067414901848e-05
10627.0,4.314136175681531e-05
10628.0,0.0019127861145237833
10629.0,4.461883999551735e-05
10630.0,0.0002655924241481435
10631.0,3.5830184372903325e-05
10632.0,3.127437019573275e-05
10633.0,3.218776596207966e-05
10634.0,9.494235049271118e-05
10635.0,3.060455777611091e-05
10636.0,2.9641188481106644e-05
10637.0,2.944981827937363e-05
10638.0,2.9422374622496382e-05
10639.0,2.946977426372895e-05
10640.0,2.957399999106544e-05
10641.0,2.9741402955305705e-05
10642.0,3.0001866992318517e-05
10643.0,3.0451996448480545e-05
10644.0,3.124856446721968e-05
10645.0,3.310584152375277e-05
10646.0,3.997782011630036e-05
10647.0,0.00016388074971510793
10648.0,7.620612136302589e-05
10649.0,4.128181165683807e-05
10650.0,5.30224153170036e-05
10651.0,0.0011637614735879541
10652.0,5.002701203713732e-05
10653.0,5.4274929108953045e-05
10654.0,4.454329472803831e-05
10655.0,3.324563369556426e-05
10656.0,3.219475222795987e-05
10657.0,3.289444848344266e-05
10658.0,4.3467610345270786e-05
10659.0,6.398349878426118e-05
10660.0,3.333638829778734e-05
10661.0,3.1619672236587776e-05
10662.0,3.1244486359863984e-05
10663.0,3.1179203215063416e-05
10664.0,3.1254247075830074e-05
10665.0,3.144428019318349e-05
10666.0,3.1791621287716357e-05
10667.0,3.24536117637176e-05
10668.0,3.3995036062841294e-05
10669.0,3.968566717950724e-05
10670.0,0.0001426775999053548
10671.0,7.125957770322662e-05
10672.0,3.864574980380543e-05
10673.0,3.633861070798609e-05
10674.0,3.854279430663817e-05
10675.0,5.227732504691707e-05
10676.0,0.0013555461714548707
10677.0,8.23750944165127e-05
10678.0,4.288831853810548e-05
10679.0,4.076837125533437e-05
10680.0,0.00014924067857926334
10681.0,5.6793661807735814e-05
10682.0,3.804506464657747e-05
10683.0,4.2884307284968736e-05
10684.0,9.701616836537779e-05
10685.0,4.392990726928095e-05
10686.0,4.44647410208473e-05
10687.0,0.00015610359842514377
10688.0,7.82314699259887e-05
10689.0,4.2178995275090616e-05
10690.0,3.972678252415891e-05
10691.0,4.407498092439332e-05
10692.0,6.499700874347941e-05
10693.0,7.999508422177874e-05
10694.0,0.0016099866433396768
10695.0,0.0006422551105618268
10696.0,6.693544682188804e-05
10697.0,5.4151917346088323e-05
10698.0,8.945562474479798e-05
10699.0,0.0008955122627789048
10700.0,6.751975269539894e-05
10701.0,8.54019191790198e-05
10702.0,0.0005370633397681907
10703.0,0.0001961920622737994
10704.0,5.8969432363326664e-05
10705.0,4.5880379107024474e-05
10706.0,4.686581029428547e-05
10707.0,0.0009948308904447758
10708.0,4.4823748176586204e-05
10709.0,4.0496274584224986e-05
10710.0,4.311863132237374e-05
10711.0,0.00013083638064567582
10712.0,8.894686413862051e-05
10713.0,4.4909990119026284e-05
10714.0,4.802238828207342e-05
10715.0,0.0005991775946154732
10716.0,5.764906153918657e-05
10717.0,9.051660119916665e-05
10718.0,8.877304316936142e-05
10719.0,0.00047490228699239185
10720.0,0.00013828394063623723
10721.0,0.002891658902906198
10722.0,9.072919761571537e-05
10723.0,0.00015319610844319122
10724.0,0.0010079811153114132
10725.0,0.0001564836646598506
10726.0,0.009037854723734466
10727.0,0.0001193648652167671
10728.0,7.479917432531167e-05
10729.0,0.00013361584479834718
10730.0,0.0006327049853920429
10731.0,0.00011153924461806723
10732.0,0.00011216867708944189
10733.0,4.953496498569628e-05
10734.0,4.4542626185919145e-05
10735.0,4.3009993216585306e-05
10736.0,4.2552041816808386e-05
10737.0,4.27004581828671e-05
10738.0,4.336465484809426e-05
10739.0,4.466730930425305e-05
10740.0,4.716398011078371e-05
10741.0,5.3125370814180126e-05
10742.0,0.00013675398183566275
10743.0,9.08692572044068e-05
10744.0,9.799357704636528e-05
10745.0,0.00015203184222025023
10746.0,0.0009464351213499156
10747.0,0.0009540598450206835
10748.0,0.001242331894403998
10749.0,0.0035563436039309612
10750.0,0.0001413047485193029
10751.0,7.727378323959021e-05
10752.0,6.992048769774237e-05
10753.0,0.00011819224221645788
10754.0,6.352487884229304e-05
10755.0,0.00010193463325374538
10756.0,7.725640114252514e-05
10757.0,7.680379808026247e-05
10758.0,9.546347913036173e-05
10759.0,5.168065114276153e-05
10760.0,4.98317977178156e-05
10761.0,5.203598131645842e-05
10762.0,6.0813940264041115e-05
10763.0,0.0001553133815572045
10764.0,0.00045178409808093644
10765.0,0.00019154168280393
10766.0,7.142805033497003e-05
10767.0,6.0564574027373294e-05
10768.0,6.057560497349936e-05
10769.0,6.612651077256859e-05
10770.0,8.227514735892504e-05
10771.0,0.0001727920828294875
10772.0,0.0007482023340427959
10773.0,0.00020906885338494872
10774.0,0.0006610210898265338
10775.0,0.028777665961637392
10776.0,0.004846630029526927
10777.0,0.0002544835928575625
10778.0,0.0001248890293283618
10779.0,9.320982340969902e-05
10780.0,8.847453908176846e-05
10781.0,0.00012672016638518333
10782.0,0.0037803052373993696
10783.0,0.00017296389817217817
10784.0,0.0002789856641006491
10785.0,0.002438216820195406
10786.0,0.0001114764016522582
10787.0,7.063449075608345e-05
10788.0,6.11034190320764e-05
10789.0,5.790912445084638e-05
10790.0,5.732749274601798e-05
10791.0,5.8980129038357996e-05
10792.0,6.95975818202342e-05
10793.0,8.238512254909086e-05
10794.0,0.00010893460424793912
10795.0,0.0022164580332907115
10796.0,0.0001606062300708426
10797.0,0.00013546436395206246
10798.0,0.00522445664787791
10799.0,0.00017162647952216758
10800.0,0.0005586271680891563
10801.0,0.00027092170821140746
10802.0,0.0015619585724728898
10803.0,0.0024041111404002093
10804.0,0.00029972651698639206
10805.0,0.0001839660969840874
10806.0,0.00040634662817442787
10807.0,0.0010114441638528055
10808.0,0.00018447619467464385
10809.0,0.0006039342722687207
10810.0,0.00027778863931042464
10811.0,0.00015854845721199144
10812.0,0.000912339469687561
10813.0,0.0008075053689586622
10814.0,0.007080062349016375
10815.0,0.00305983069069248
10816.0,0.00022246175906599043
10817.0,0.00013892072707172897
10818.0,0.0001922048766555379
10819.0,0.005464296158424964
10820.0,0.0002535589990089954
10821.0,0.00036152087437127324
10822.0,0.00011824973684475127
10823.0,8.24168783030901e-05
10824.0,9.207664439856784e-05
10825.0,0.0014269030220695447
10826.0,0.00010283047978709345
10827.0,7.772103796433758e-05
10828.0,7.66757722511201e-05
10829.0,8.088725377361035e-05
10830.0,8.983970223264158e-05
10831.0,0.00010689087077476622
10832.0,0.00014281297969872
10833.0,0.0002398705976798442
10834.0,0.0007211798587449061
10835.0,0.04453360086733296
10836.0,0.0011570459672930015
10837.0,0.021602804330728986
10838.0,0.0003938682882091432
10839.0,0.0002107485656359618
10840.0,0.0003264321032864788
10841.0,0.01740476050612895
10842.0,0.00028887340308273194
10843.0,0.00031525508069202627
10844.0,0.002107074502913101
10845.0,0.00031847879112959247
10846.0,0.005455437974414647
10847.0,0.0004083355411880652
10848.0,0.0002478824072783081
10849.0,0.00015608621632821787
10850.0,0.0002459299298139962
10851.0,0.000159091647740926
10852.0,0.0005764839299695778
10853.0,0.0019728546302465785
10854.0,0.0009106413725263378
10855.0,0.0009143484389668821
10856.0,0.0007202271861195933
10857.0,0.00021137164695656142
10858.0,0.00026794636119701
10859.0,0.000562695247312008
10860.0,0.007009397439590671
10861.0,0.002317712090545613
10862.0,0.0020156547012156758
10863.0,0.11604722460158211
10864.0,0.0015746809303382743
10865.0,0.0005273995624195762
10866.0,0.0010687081450908248
10867.0,0.0005437721606394011
10868.0,0.00022174909309239738
10869.0,0.00021974914913263396
10870.0,0.00041709678658091145
10871.0,0.021513353385661637
10872.0,0.004365547070050847
10873.0,0.00044080329261908985
10874.0,0.00018503442740284122
10875.0,0.0001479086082667684
10876.0,0.00015209535372832128
10877.0,0.0003050454386466135
10878.0,0.008798917745430025
10879.0,0.0005515005083495348
10880.0,0.00017797662750873377
10881.0,0.00013178838472346395
10882.0,0.00016624170645717864
10883.0,0.0001485835016070262
10884.0,0.00030572334042582976
10885.0,0.01614328824884077
10886.0,0.00036210584878704894
10887.0,0.00017260255111877616
10888.0,0.0001654982875425014
10889.0,0.0003428785754182387
10890.0,0.0012340753983641926
10891.0,0.0010086797418993967
10892.0,0.01195065961609322
10893.0,0.002915084621224804
10894.0,0.0007047303781732936
10895.0,0.0070835053412920835
10896.0,0.0007688502595616162
10897.0,0.000352615892406465
10898.0,0.00021266694744886069
10899.0,0.00019948530109906919
10900.0,0.0002798591144711759
10901.0,0.0007565256843015473
10902.0,0.003928253623926411
10903.0,0.0014838227040799936
10904.0,0.10043676447773932
10905.0,0.0014197763623299232
10906.0,0.0011515371796537157
10907.0,0.003393921279002156
10908.0,0.0015884829838396332
10909.0,0.0002983954494871813
10910.0,0.0001748989935395642
10911.0,0.0002363510573234429
10912.0,0.0017682539785848722
10913.0,0.0002136704292749877
10914.0,0.000688267526757892
10915.0,0.00013737906878280592
10916.0,0.00015330842353080822
10917.0,0.00014390303773868131
10918.0,0.0003427348388457965
10919.0,0.00023918367058043026
10920.0,0.0022962752852406444
10921.0,0.00025187126425170887
10922.0,0.000269168456319554
10923.0,0.00038923529083525197
10924.0,0.0009473309678837893
10925.0,0.002327349126206649
10926.0,0.13451904529630487
10927.0,0.003794478331815878
10928.0,0.014736006940031816
10929.0,0.0025848047233669002
10930.0,0.0014084111451091383
10931.0,0.0004314838144980462
10932.0,0.00041390784033719705
10933.0,0.0006501706500916315
10934.0,0.009894190414211137
10935.0,0.000436477824653297
10936.0,0.00031145475261611804
10937.0,0.0005391893039314458
10938.0,0.01228496413778793
10939.0,0.0007893945610491698
10940.0,0.0003067435358069426
10941.0,0.00034095651662354717
10942.0,0.000801318010995229
10943.0,0.006919411660889633
10944.0,0.0004900313967398248
10945.0,0.009115973878572627
10946.0,0.0015826633240804018
10947.0,0.008896591759102004
10948.0,0.0024187254726617596
10949.0,0.011040238862489402
10950.0,0.003582717593305077
10951.0,0.0024760763643844087
10952.0,0.0005372204471827133
10953.0,0.006859042301181582
10954.0,0.002590072835819829
10955.0,0.0003774722910117396
10956.0,0.00047229831516494434
10957.0,0.0019409685105374916
10958.0,0.002696217279251469
10959.0,0.042338776857854296
10960.0,0.04168694822364957
10961.0,0.0019553956509688847
10962.0,0.003320615627928093
10963.0,0.028397165174962637
10964.0,0.001257818674222791
10965.0,0.001971136476819672
10966.0,0.0013939204931526375
10967.0,0.00027584986696099664
10968.0,0.00034161837339111053
10969.0,0.00020012008190795953
10970.0,0.00020193249978358
10971.0,0.0002729046043453397
10972.0,0.0007730921597563149
10973.0,0.0004962588672346255
10974.0,0.0007711901572273071
10975.0,0.0008145618317683906
10976.0,0.037793692783341284
10977.0,0.0025636119359895484
10978.0,0.0024089279868661976
10979.0,0.03735980890241097
10980.0,0.0149889833045227
10981.0,0.0018481848827564629
10982.0,0.008735606799880535
10983.0,0.0006168137375486279
10984.0,0.0005768416000409379
10985.0,0.0028064298018831532
10986.0,0.0019289949199071909
10987.0,0.003112926311351091
10988.0,0.0019163527871045411
10989.0,0.023612007599698514
10990.0,0.013582704808997932
10991.0,0.0050911827624884895
10992.0,0.0014480155844126266
10993.0,0.0008613430714757096
10994.0,0.00495028749606023
10995.0,0.02322963489443805
10996.0,0.004312799091302616
10997.0,0.12093259665026378
10998.0,0.007845309166142116
10999.0,0.00572021410852714
11000.0,0.003974516743436901
11001.0,0.0023739231178352364
11002.0,0.0017746285283613535
11003.0,0.0021507570495722826
11004.0,0.0009582482618376375
11005.0,0.008603569717462591
11006.0,0.010510486031562934
11007.0,0.009206494491025232
11008.0,0.001187357670164872
11009.0,0.0019589456099949067
11010.0,0.03892219199914628
11011.0,0.011068451342884526
11012.0,0.011463325787087857
11013.0,0.0017175985368896444
11014.0,0.0006763708184964881
11015.0,0.0005806121779894806
11016.0,0.0008858819125397631
11017.0,0.031733424689911825
11018.0,0.002126204837669244
11019.0,0.0734396937836788
11020.0,0.019355666896295625
11021.0,0.018185784918963183
11022.0,0.004651081439168331
11023.0,0.01782941850487263
11024.0,0.013574816011162328
11025.0,0.002901780631654591
11026.0,0.023138846865109666
11027.0,0.010062562764626116
11028.0,0.001698036992426105
11029.0,0.0037283929363879607
11030.0,0.007238072295494758
11031.0,0.01754485352192986
11032.0,0.0024574106664547435
11033.0,0.036698620677009186
11034.0,0.002932413234775554
11035.0,0.00619932486862449
11036.0,0.003636635520884859
11037.0,0.012247592629672345
11038.0,0.001019115685474761
11039.0,0.0009353172647384871
11040.0,0.02516366059437217
11041.0,0.008504157493890198
11042.0,0.09844484302424938
11043.0,0.01088593932516251
11044.0,0.0284422249185321
11045.0,0.018613484784668895
11046.0,0.002677150455996725
11047.0,0.0015520541199360704
11048.0,0.006999703577843531
11049.0,0.007155106209783028
11050.0,0.00265704070693783
11051.0,0.00121726824772122
11052.0,0.0014556001955520266
11053.0,0.004182533645686737
11054.0,0.013399825093071714
11055.0,0.006384176784009611
11056.0,0.05828451089022701
11057.0,0.005883338402752939
11058.0,0.008344409337650583
11059.0,0.004473750623393832
11060.0,0.004403419985085612
11061.0,0.03892553471009357
11062.0,0.009530002056503926
11063.0,0.14550653618004603
11064.0,0.008487310230715856
11065.0,0.016762659160264076
11066.0,0.006656072892462153
11067.0,0.059968234394376825
11068.0,0.005630261756957897
11069.0,0.0013523171127026703
11070.0,0.0009738620646724275
11071.0,0.0008715182835992595
11072.0,0.0057056733159287516
11073.0,0.002021370736935541
11074.0,0.009728559086772932
11075.0,0.006687226958490893
11076.0,0.0014526619526293591
11077.0,0.007868841851247711
11078.0,0.009051359275906804
11079.0,0.005699021321108638
11080.0,0.0903835613021629
11081.0,0.07529389554551054
11082.0,0.01438732876112003
11083.0,0.14035408152589374
11084.0,0.004670268600005773
11085.0,0.1578902774264701
11086.0,0.005619531654817096
11087.0,0.008575357237067467
11088.0,0.03836462781313837
11089.0,0.006613486754993682
11090.0,0.0022471909176906427
11091.0,0.004671906528369946
11092.0,0.008210567191389745
11093.0,0.006111444997820245
11094.0,0.022911776510460276
11095.0,0.007161992194334445
11096.0,0.002438012914827621
11097.0,0.0025672922607197154
11098.0,0.012182510047324914
11099.0,0.01863895624234852
11100.0,0.0026104299454920376
11101.0,0.0036981414023149898
11102.0,0.1411339359898964
11103.0,0.002908018130282234
11104.0,0.004321155868670839
11105.0,0.0160863953085179
11106.0,0.7870713769378803
11107.0,0.026347481676303554
11108.0,0.008341200335209825
11109.0,0.32595208999444797
11110.0,0.008531734859205336
11111.0,0.005246284550442731
11112.0,0.023527269877184724
11113.0,0.023347599163767906
11114.0,0.01814811256658723
11115.0,0.7780527428020928
11116.0,0.023790040384751167
11117.0,0.006436991616976787
11118.0,0.0033230959194468293
11119.0,0.0033010607688678064
11120.0,0.002516138755085648
11121.0,0.046959740471904314
11122.0,0.02965997451662973
11123.0,0.006814617672692103
