date,KITT,P014,SA46,SA48,AZAM
1284333300.0,,24.6,25.4,19.1,
1284335040.0,,24.6,23.7,18.7,
1284336900.0,,22.3,23.2,19.9,
1284338700.0,,23.0,23.4,20.5,
1284340440.0,,23.8,26.2,20.3,
1284342300.0,,24.6,31.1,21.4,
1284344100.0,,25.9,31.6,22.3,
1284345840.0,,26.0,31.8,21.3,
1284347700.0,,25.3,30.8,19.8,
1284349500.0,,24.3,29.0,20.1,
1284351240.0,,24.7,28.8,21.3,
1284353100.0,,25.5,30.3,23.4,
1284354900.0,,24.7,31.4,24.8,
1284356640.0,,24.2,31.0,24.5,
1284358500.0,,23.9,32.5,25.4,
1284360300.0,,23.4,33.1,25.0,
1284362040.0,,25.1,32.3,24.1,
1284363900.0,,27.2,32.3,24.7,
1284365700.0,,27.5,32.0,25.4,
1284367440.0,,28.4,32.9,26.3,
1284369300.0,,28.6,33.6,27.6,
1284371100.0,,27.4,32.9,28.0,
1284372840.0,,27.2,33.5,28.8,
1284374700.0,,26.5,33.7,28.7,
1284376500.0,,26.0,33.1,28.5,
1284378240.0,,26.2,31.6,27.8,
1284380100.0,,25.2,28.9,25.7,
1284381900.0,,25.0,30.2,26.4,
1284383640.0,,25.7,32.7,27.0,
1284385500.0,,24.1,31.8,25.7,
1284387300.0,,23.4,31.3,25.5,
1284389040.0,,24.4,31.2,26.1,
1284390900.0,,25.4,31.0,26.2,
1284392700.0,,26.3,31.0,26.3,
1284394440.0,,26.1,31.9,26.9,
1284396300.0,,25.5,32.2,27.4,
1284398100.0,,25.6,31.4,27.0,
1284399840.0,,26.1,31.0,26.7,
1284401700.0,,26.2,30.3,25.7,
1284403500.0,,25.7,29.7,25.5,
1284405240.0,,26.1,29.9,26.9,
1284407100.0,,26.7,30.7,27.5,
1284408900.0,,27.0,31.2,26.7,
1284410640.0,,27.0,30.6,25.9,
1284412500.0,,26.9,30.2,26.2,
1284414300.0,,27.2,29.4,24.8,
1284416040.0,,27.4,27.9,22.8,
1284417900.0,,27.3,29.2,23.2,
1284419700.0,,27.5,30.5,24.3,
1284421440.0,,27.2,29.9,24.4,
1284423300.0,,26.1,29.3,23.7,
1284425100.0,,25.2,27.6,22.3,
1284426840.0,,24.8,27.5,22.5,
1284428700.0,,25.3,28.8,24.2,
1284430500.0,,25.4,27.5,23.2,
1284432240.0,,23.8,25.3,21.3,
1284434100.0,,22.7,25.0,21.3,
1284435900.0,,22.9,25.9,21.6,
1284437640.0,,23.0,26.2,22.2,
1284439500.0,,23.2,26.8,23.5,
1284441300.0,,22.9,26.7,23.3,
1284443040.0,,21.7,25.6,22.8,
1284444900.0,,20.1,24.6,22.4,
1284446700.0,,20.0,23.4,21.5,
1284448440.0,,20.7,21.5,20.8,
1284450300.0,,20.4,20.9,20.4,
1284452100.0,,19.8,21.4,20.9,
1284453840.0,,19.5,22.5,21.0,
1284455700.0,,19.4,23.5,20.5,
1284457500.0,,19.1,23.5,20.1,
1284459240.0,,19.2,23.9,20.0,
1284461100.0,,20.1,24.3,19.9,
1284462900.0,,20.6,24.4,20.1,
1284464640.0,,20.7,24.3,19.3,
1284466500.0,,21.3,24.1,18.5,
1284468300.0,,21.8,23.8,19.3,
1284470040.0,,21.2,23.0,19.4,
1284471900.0,,20.3,22.4,18.6,
1284473700.0,,19.8,22.7,19.1,
1284475440.0,,19.5,22.9,19.5,
1284477300.0,,19.4,22.8,19.2,
1284479100.0,,19.4,23.4,19.2,
1284480840.0,,19.0,24.2,19.2,
1284482700.0,,18.8,24.3,19.7,
1284484500.0,,18.7,23.3,19.0,
1284486240.0,,18.6,22.6,18.1,
1284488100.0,,18.6,21.8,17.7,
1284489900.0,,18.4,20.9,17.2,
1284491640.0,,18.6,21.0,17.7,
1284493500.0,,19.0,21.5,18.8,
1284495300.0,,19.0,23.0,19.2,
1284497040.0,,18.6,22.5,18.5,
1284498900.0,,18.6,21.2,19.1,
1284500700.0,,18.6,22.5,20.7,
1284502440.0,,18.0,22.1,20.0,
1284504300.0,,17.6,21.3,19.8,
1284506100.0,,17.6,21.6,20.1,
1284507840.0,,17.3,21.0,20.3,
1284509700.0,,16.8,21.2,20.9,
1284511500.0,,16.4,20.1,20.3,
1284513240.0,,,19.9,20.4,
1284515100.0,,,20.7,20.4,
1284516900.0,,,20.1,20.7,
1284518640.0,,,19.0,23.2,
1284520500.0,,,18.5,25.5,
1284522300.0,,,18.3,25.3,
1284524040.0,,,18.0,23.5,
1284525900.0,,,18.1,22.6,
1284527700.0,,,17.6,22.3,
1284529440.0,,,17.7,21.9,
1284531300.0,,,18.3,21.5,
1284533100.0,,,17.7,20.7,
1284534840.0,,,17.0,21.2,
1284536700.0,,,16.9,21.7,
1284538500.0,,,17.0,21.5,
1284540240.0,,,16.9,21.2,
1284542100.0,,,17.3,21.5,
1284543900.0,,,18.1,22.4,
1284545640.0,,,18.1,22.5,
1284547500.0,,16.5,18.5,22.0,
1284549300.0,,17.0,19.5,22.3,
1284551040.0,,17.6,19.8,23.1,
1284552900.0,,18.3,19.6,23.5,
1284554700.0,,18.5,19.8,23.3,
1284556440.0,,17.9,19.9,22.9,
1284558300.0,,17.9,19.5,22.7,
1284560100.0,,18.4,19.4,23.5,
1284561840.0,,18.5,19.8,23.6,
1284563700.0,,18.6,19.8,23.4,
1284565500.0,,18.7,19.6,23.3,
1284567240.0,,18.9,20.0,23.5,
1284569100.0,,18.9,19.9,23.2,
1284570900.0,,19.0,19.9,22.2,
1284572640.0,,18.8,20.2,22.7,
1284574500.0,,18.8,20.0,23.0,
1284576300.0,,19.0,19.8,22.1,
1284578040.0,,18.9,20.0,22.5,
1284579900.0,,19.0,20.9,23.2,
1284581700.0,,20.7,22.0,24.1,
1284583440.0,,22.3,22.0,23.0,
1284585300.0,,20.8,21.8,21.8,
1284587100.0,,19.9,22.3,23.1,
1284588840.0,,20.8,21.8,22.1,
1284590700.0,,21.7,21.8,22.0,
1284592500.0,,23.6,22.5,20.9,
1284594240.0,,24.6,24.4,18.3,
1284596100.0,,24.3,25.3,19.5,
1284597900.0,,23.1,24.9,20.1,
1284599640.0,,23.4,24.7,20.0,
1284601500.0,,24.1,25.2,20.9,
1284603300.0,,23.2,25.6,21.4,
1284605040.0,,22.5,24.6,21.8,
1284606900.0,,21.2,24.2,22.3,
1284608700.0,,20.5,22.9,22.2,
1284610440.0,,20.3,20.4,22.1,
1284612300.0,,19.5,19.8,22.7,
1284614100.0,,18.4,19.9,22.0,
1284615840.0,,18.2,20.2,21.6,
1284617700.0,,18.4,20.7,21.6,
1284619500.0,,17.9,20.2,21.5,
1284621240.0,,17.5,20.0,21.3,
1284623100.0,,17.3,19.4,20.4,
1284624900.0,,17.6,19.9,21.1,
1284626640.0,,17.9,20.7,21.5,
1284628500.0,,17.7,20.1,20.9,
1284630300.0,,17.0,19.2,20.6,
1284632040.0,,16.4,19.0,20.3,
1284633900.0,,16.0,19.3,19.7,
1284635700.0,,16.0,19.7,19.3,
1284637440.0,,16.3,19.7,19.3,
1284639300.0,,16.5,19.6,19.4,
1284641100.0,,16.2,19.3,19.5,
1284642840.0,,15.0,18.7,19.1,
1284644700.0,,14.5,18.3,18.6,
1284646500.0,,15.6,18.0,18.6,
1284648240.0,,16.1,18.4,18.5,
1284650100.0,,16.1,18.4,18.2,
1284651900.0,,16.0,18.6,18.3,
1284653640.0,,15.1,19.1,18.4,
1284655500.0,,14.5,18.6,18.0,
1284657300.0,,14.4,18.3,17.7,
1284659040.0,,14.2,17.9,17.6,
1284660900.0,,13.9,15.9,17.1,
1284662700.0,,13.8,15.2,17.4,
1284664440.0,,14.5,14.6,16.7,
1284666300.0,,15.3,14.5,16.8,
1284668100.0,,17.9,16.3,17.0,
1284669840.0,,18.4,15.1,15.1,
1284671700.0,,15.0,13.4,15.3,
1284673500.0,,14.0,13.5,16.0,
1284675240.0,,14.5,13.9,15.6,
1284677100.0,,13.9,16.1,17.1,
1284678900.0,,15.2,15.7,17.4,
1284680640.0,,16.7,14.1,16.3,
1284682500.0,,,13.4,15.1,
1284684300.0,,,13.2,14.6,
1284686040.0,,,13.9,15.2,
1284687900.0,,,15.4,16.4,
1284689700.0,,,15.8,18.1,
1284691440.0,,,15.5,20.0,
1284693300.0,,,16.2,20.8,
1284695100.0,,,15.2,18.9,
1284696840.0,,,13.9,17.5,
1284698700.0,,,14.3,17.1,
1284700500.0,,,13.9,15.9,
1284702240.0,,,13.8,16.6,
1284704100.0,,,14.0,16.2,
1284705900.0,,,13.3,14.7,
1284707640.0,,,13.4,15.1,
1284709500.0,,,13.6,15.3,
1284711300.0,,,13.6,15.9,
1284713040.0,,,13.4,16.5,
1284714900.0,,,12.9,16.8,
1284716700.0,,10.9,12.7,17.1,
1284718440.0,,11.0,13.0,16.9,
1284720300.0,,11.1,13.2,16.3,
1284722100.0,,11.0,13.0,16.2,
1284723840.0,,11.0,13.0,16.6,
1284725700.0,,12.2,13.6,16.8,
1284727500.0,,12.3,13.0,16.9,
1284729240.0,,11.9,12.9,16.8,
1284731100.0,,11.7,12.1,16.5,
1284732900.0,,11.2,13.4,17.1,
1284734640.0,,11.1,13.1,16.5,
1284736500.0,,11.3,12.9,16.1,
1284738300.0,,11.1,13.1,15.6,
1284740040.0,,13.4,14.8,16.5,
1284741900.0,,13.5,15.2,16.8,
1284743700.0,,12.7,15.5,17.5,
1284745440.0,,13.0,16.2,18.0,
1284747300.0,,12.4,14.8,16.7,
1284749100.0,,13.0,14.5,17.0,
1284750840.0,,13.5,13.9,17.5,
1284752700.0,,14.9,14.9,17.0,
1284754500.0,,15.8,14.1,15.8,
1284756240.0,,15.9,14.7,14.3,
1284758100.0,,16.2,16.0,13.4,
1284759900.0,,16.8,16.5,12.7,
1284761640.0,,16.0,13.2,14.4,
1284763500.0,,15.2,12.6,16.2,
1284765300.0,,14.8,13.7,15.2,
1284767040.0,,15.6,14.3,15.7,
1284768900.0,,15.7,13.4,14.1,
1284770700.0,,14.5,12.2,12.9,
1284772440.0,,14.4,13.4,15.3,
1284774300.0,,13.4,12.8,16.0,
1284776100.0,,13.0,13.1,15.1,
1284777840.0,,13.6,13.7,14.1,
1284779700.0,,12.5,13.5,14.1,
1284781500.0,,12.7,12.8,13.5,
1284783240.0,,13.0,13.8,14.5,
1284785100.0,,13.2,14.1,14.5,
1284786900.0,,13.1,14.2,14.4,
1284788640.0,,13.5,15.7,15.7,
1284790500.0,,12.4,15.8,14.9,
1284792300.0,,12.1,15.3,14.2,
1284794040.0,,12.8,15.5,14.8,
1284795900.0,,12.8,15.2,14.5,
1284797700.0,,12.7,14.8,14.8,
1284799440.0,,12.6,15.4,15.8,
1284801300.0,,11.9,15.2,16.4,
1284803100.0,,11.9,15.4,16.5,
1284804840.0,,12.3,16.6,15.5,
1284806700.0,,13.6,17.2,14.6,
1284808500.0,,13.1,17.0,14.6,
1284810240.0,,13.0,18.0,15.1,
1284812100.0,,13.0,17.8,14.7,
1284813900.0,,14.4,18.3,14.4,
1284815640.0,,14.4,17.7,14.2,
1284817500.0,,14.4,16.7,13.4,
1284819300.0,,15.1,18.4,14.3,
1284821040.0,,15.4,19.2,14.3,
1284822900.0,,15.4,19.0,14.2,
1284824700.0,,15.8,19.1,13.8,
1284826440.0,,16.4,20.2,14.6,
1284828300.0,,16.8,20.5,14.6,
1284830100.0,,16.5,20.8,15.3,
1284831840.0,,16.4,21.0,15.6,
1284833700.0,,15.8,21.1,15.0,
1284835500.0,,15.4,21.5,14.5,
1284837240.0,,16.4,19.5,15.1,
1284839100.0,,17.8,19.8,15.9,
1284840900.0,,16.9,19.7,16.4,
1284842640.0,,17.2,19.7,16.2,
1284844500.0,,17.3,20.8,15.9,
1284846300.0,,16.0,21.8,16.4,
1284848040.0,,15.8,21.4,16.9,
1284849900.0,,16.7,21.5,18.2,
1284851700.0,,,21.9,18.2,
1284853440.0,,,22.0,18.5,
1284855300.0,,18.8,21.1,17.5,
1284857100.0,,18.7,20.8,17.1,
1284858840.0,,19.3,20.0,17.7,
1284860700.0,,19.7,19.7,17.8,
1284862500.0,,18.3,19.5,17.7,
1284864240.0,,17.1,19.5,18.1,
1284866100.0,,16.0,18.0,17.4,
1284867900.0,,15.9,17.3,17.4,
1284869640.0,,15.6,17.9,17.8,
1284871500.0,,15.5,18.3,17.8,
1284873300.0,,15.1,18.7,17.8,
1284875040.0,,16.1,20.3,17.9,
1284876900.0,,17.5,22.9,16.7,
1284878700.0,,18.0,23.0,16.3,
1284880440.0,,18.5,22.7,16.2,
1284882300.0,,18.7,23.9,16.7,
1284884100.0,,18.8,24.0,17.1,
1284885840.0,,19.1,23.8,18.2,
1284887700.0,,19.6,24.1,19.0,
1284889500.0,,19.9,23.8,19.6,
1284891240.0,,20.3,23.4,19.2,
1284893100.0,,21.0,23.4,18.6,
1284894900.0,,20.3,23.6,18.9,
1284896640.0,,19.7,23.3,19.6,
1284898500.0,,19.6,24.0,20.6,
1284900300.0,,20.5,23.9,20.2,
1284902040.0,,19.1,23.4,19.8,
1284903900.0,,18.7,22.1,19.2,
1284905700.0,,19.8,22.8,19.5,
1284907440.0,,19.9,21.3,18.5,
1284909300.0,,18.7,20.4,18.3,
1284911100.0,,17.9,,,
1284912840.0,,17.3,,,
1284914700.0,,17.7,,,
1284916500.0,,17.8,,,
1284918240.0,,17.7,,,
1284920100.0,,18.5,,,
1284921900.0,,18.9,,,
1284923640.0,,20.4,,,
1284925500.0,,21.5,,,
1284927300.0,,23.6,,,
1284929040.0,,25.2,,,
1284930900.0,,26.6,,,
1284932700.0,,26.6,,,
1284934440.0,,25.8,,,
1284936300.0,,25.6,,,
1284938100.0,,26.7,,,
1284939840.0,,27.3,,,
1284941700.0,,26.2,,28.1,
1284943500.0,,25.7,,29.8,
1284945240.0,,25.6,,31.9,
1284947100.0,,25.4,,33.8,
1284948900.0,,25.4,,33.0,
1284950640.0,,25.8,,33.1,
1284952500.0,,25.7,,33.5,
1284954300.0,,25.5,,32.5,
1284956040.0,,25.5,,32.1,
1284957900.0,,25.2,,32.5,
1284959700.0,,24.9,,32.8,
1284961440.0,,24.7,,32.2,
1284963300.0,,25.2,,31.3,
1284965100.0,,25.7,,31.9,
1284966840.0,,26.0,,32.3,
1284968700.0,,27.1,,31.6,
1284970500.0,,28.1,,29.6,
1284972240.0,,28.4,,28.5,
1284974100.0,,28.6,,27.8,
1284975900.0,,28.9,,27.7,
1284977640.0,,29.5,33.1,28.4,
1284979500.0,,29.2,33.0,29.2,
1284981300.0,,29.2,32.7,29.4,
1284983040.0,,29.3,32.8,28.6,
1284984900.0,,29.1,33.6,29.2,
1284986700.0,,28.6,33.3,29.0,
1284988440.0,,27.8,31.5,27.1,
1284990300.0,,27.7,31.7,26.7,
1284992100.0,,27.8,32.3,26.7,
1284993840.0,,27.8,31.4,26.1,
1284995700.0,,27.7,31.1,25.6,
1284997500.0,,27.0,30.8,25.5,
1284999240.0,,26.5,30.5,25.8,
1285001100.0,,26.6,30.0,25.0,
1285002900.0,,27.2,29.3,25.5,
1285004640.0,,27.7,30.3,27.9,
1285006500.0,,27.2,30.2,27.1,
1285008300.0,,27.0,29.6,27.4,
1285010040.0,,26.5,30.3,29.4,
1285011900.0,,26.5,29.2,29.0,
1285013700.0,,27.8,28.2,29.4,
1285015440.0,,27.0,28.0,29.6,
1285017300.0,,26.3,28.9,30.6,
1285019100.0,,26.5,30.1,32.1,
1285020840.0,,25.8,27.8,31.9,
1285022700.0,,25.9,25.5,32.4,
1285024500.0,,27.0,25.9,34.1,
1285026240.0,,27.2,26.9,36.3,
1285028100.0,,26.1,26.0,36.2,
1285029900.0,,25.4,24.1,32.8,
1285031640.0,,28.2,25.4,34.2,
1285033500.0,,31.5,27.0,38.3,
1285035300.0,,31.3,27.3,38.5,
1285037040.0,,30.8,28.6,37.9,
1285038900.0,,29.2,30.1,36.9,
1285040700.0,,27.4,31.0,35.7,
1285042440.0,,26.4,32.1,36.0,
1285044300.0,,25.4,32.3,36.0,
1285046100.0,,25.1,31.4,36.6,
1285047840.0,,25.1,30.8,36.9,
1285049700.0,,25.2,30.4,35.3,
1285051500.0,,26.6,30.3,33.5,
1285053240.0,,27.6,29.6,32.1,
1285055100.0,,27.6,29.6,31.7,
1285056900.0,,28.3,30.6,33.0,
1285058640.0,,28.7,31.0,35.0,
1285060500.0,,29.3,31.8,34.9,
1285062300.0,,30.2,32.6,34.6,
1285064040.0,,30.2,32.9,34.0,
1285065900.0,,30.3,33.5,34.5,
1285067700.0,,30.3,33.6,35.3,
1285069440.0,,30.4,34.1,35.5,
1285071300.0,,30.8,34.6,36.7,
1285073100.0,,30.1,34.9,36.6,
1285074840.0,,29.3,34.6,35.8,
1285076700.0,,29.9,34.4,36.5,
1285078500.0,,30.8,34.7,37.2,
1285080240.0,,30.8,34.4,37.9,
1285082100.0,,30.8,34.3,38.9,
1285083900.0,,30.7,35.1,38.8,
1285085640.0,,31.2,35.6,38.6,
1285087500.0,,32.3,35.8,38.0,
1285089300.0,,31.5,35.6,37.7,
1285091040.0,,30.8,36.7,39.2,
1285092900.0,,31.5,37.1,39.0,
1285094700.0,,31.8,36.4,37.1,
1285096440.0,,32.1,37.2,36.5,
1285098300.0,,33.0,37.9,37.0,
1285100100.0,,34.6,37.3,38.3,
1285101840.0,,36.1,37.6,38.9,
1285103700.0,,37.6,37.8,39.2,
1285105500.0,,37.6,36.3,37.3,
1285107240.0,,37.3,39.2,38.5,
1285109100.0,,37.9,41.2,43.4,
1285110900.0,,38.3,42.2,44.1,
1285112640.0,,37.7,43.2,43.8,
1285114500.0,,35.4,42.7,41.7,
1285116300.0,,34.7,42.2,39.9,
1285118040.0,,36.6,40.8,44.4,
1285119900.0,,38.2,40.3,47.0,
1285121700.0,,38.2,40.7,45.6,
1285123440.0,,37.8,42.9,45.1,
1285125300.0,,38.3,43.3,45.4,
1285127100.0,,38.8,42.9,45.3,
1285128840.0,,38.9,44.4,47.0,
1285130700.0,,39.2,45.3,48.1,
1285132500.0,,41.0,45.8,47.9,
1285134240.0,,43.0,47.2,48.3,
1285136100.0,,43.8,47.3,48.3,
1285137900.0,,41.8,48.2,46.7,
1285139640.0,,38.7,49.6,43.3,
1285141500.0,,38.4,48.3,43.0,
1285143300.0,,40.3,47.6,44.9,
1285145040.0,,41.2,47.6,45.6,
1285146900.0,,39.7,47.3,45.0,
1285148700.0,,38.0,47.6,45.1,
1285150440.0,,37.6,47.0,45.6,
1285152300.0,,38.3,46.1,45.4,
1285154100.0,,37.8,45.7,43.3,
1285155840.0,,37.4,45.0,40.5,
1285157700.0,,37.4,45.5,41.2,
1285159500.0,,36.8,45.9,42.2,
1285161240.0,,36.5,45.1,40.0,
1285163100.0,,36.5,45.5,39.6,
1285164900.0,,37.2,45.4,41.4,
1285166640.0,,36.7,44.5,41.7,
1285168500.0,,36.0,45.2,41.6,
1285170300.0,,36.8,45.5,42.3,
1285172040.0,,37.0,44.6,42.3,
1285173900.0,,36.2,43.5,40.5,
1285175700.0,,36.9,43.7,40.2,
1285177440.0,,38.4,44.7,40.4,
1285179300.0,,38.7,44.6,39.0,
1285181100.0,,38.3,43.2,38.2,
1285182840.0,,37.5,44.0,38.6,
1285184700.0,,36.4,44.6,37.8,
1285186500.0,,34.2,41.0,34.9,
1285188240.0,,30.5,38.1,33.1,
1285190100.0,,29.9,39.8,36.2,
1285191900.0,,29.6,39.0,37.1,
1285193640.0,,27.3,37.3,36.4,
1285195500.0,,29.2,37.0,36.9,
1285197300.0,,31.0,37.2,38.6,
1285199040.0,,30.6,38.2,39.5,
1285200900.0,,31.0,36.5,37.4,
1285202700.0,,30.6,34.9,37.3,
1285204440.0,,30.9,34.7,37.2,
1285206300.0,,31.1,35.1,35.7,
1285208100.0,,31.0,34.6,33.7,
1285209840.0,,30.4,35.5,32.9,
1285211700.0,,29.8,36.3,32.1,
1285213500.0,,30.2,34.8,29.9,
1285215240.0,,29.4,34.6,30.1,
1285217100.0,,27.7,34.4,29.3,
1285218900.0,,26.2,33.5,27.8,
1285220640.0,,25.3,33.4,27.3,
1285222500.0,,24.7,33.1,26.0,
1285224300.0,,24.2,32.6,25.1,
1285226040.0,,23.9,31.2,23.3,
1285227900.0,,22.1,29.5,21.0,
1285229700.0,,19.7,28.2,19.2,
1285231440.0,,17.9,26.6,18.6,
1285233300.0,,17.0,26.4,19.4,
1285235100.0,,17.1,26.4,20.3,
1285236840.0,,17.8,25.5,20.5,
1285238700.0,,17.4,24.4,20.3,
1285240500.0,,16.8,23.3,19.2,
1285242240.0,,17.1,24.5,18.9,
1285244100.0,,17.4,27.3,20.5,
1285245900.0,,17.3,27.0,20.7,
1285247640.0,,17.6,24.6,18.3,
1285249500.0,,18.0,24.6,17.1,
1285251300.0,,17.7,25.9,17.3,
1285253040.0,,17.5,25.4,16.5,
1285254900.0,,17.5,25.1,16.9,
1285256700.0,,18.3,26.2,18.5,
1285258440.0,,20.0,25.0,18.2,
1285260300.0,,20.2,23.8,16.6,
1285262100.0,,19.4,24.3,16.9,
1285263840.0,,19.2,24.4,19.1,
1285265700.0,,19.8,23.2,18.6,
1285267500.0,,19.4,22.6,17.2,
1285269240.0,,18.4,23.2,17.5,
1285271100.0,,18.2,22.9,17.0,
1285272900.0,,17.0,21.8,15.5,
1285274640.0,,17.7,21.6,16.2,
1285276500.0,,18.3,20.8,15.2,
1285278300.0,,17.0,20.3,13.5,
1285280040.0,,17.9,21.1,14.6,
1285281900.0,,18.1,20.8,15.3,
1285283700.0,,16.4,20.7,16.1,
1285285440.0,,15.6,20.4,17.5,
1285287300.0,,14.7,19.6,17.5,
1285289100.0,,14.4,20.0,16.3,
1285290840.0,,15.4,19.9,15.5,
1285292700.0,,15.2,19.5,15.9,
1285294500.0,,14.6,18.8,16.4,
1285296240.0,,14.2,18.5,16.2,
1285298100.0,,13.8,18.4,15.2,
1285299900.0,,14.0,18.4,14.7,
1285301640.0,,14.0,18.4,14.9,
1285303500.0,,13.9,18.0,15.3,
1285305300.0,,14.9,17.6,16.1,
1285307040.0,,15.6,18.2,16.3,
1285308900.0,,15.3,18.8,16.9,
1285310700.0,,15.1,18.0,16.0,
1285312440.0,,15.0,18.1,15.5,
1285314300.0,,15.0,18.5,15.7,
1285316100.0,,15.0,18.7,15.4,
1285317840.0,,15.4,18.9,15.8,
1285319700.0,,15.8,19.3,15.9,
1285321500.0,,15.8,19.5,16.6,
1285323240.0,,15.7,19.0,16.9,
1285325100.0,,15.9,18.7,17.2,
1285326900.0,,16.4,19.0,17.7,
1285328640.0,,16.9,19.5,18.4,
1285330500.0,,17.1,19.9,19.0,
1285332300.0,,17.3,19.8,18.4,
1285334040.0,,17.5,19.9,18.3,
1285335900.0,,17.8,20.5,19.0,
1285337700.0,,18.6,20.9,19.1,
1285339440.0,,18.8,20.9,18.8,
1285341300.0,,18.3,21.0,18.8,
1285343100.0,,18.4,21.3,18.9,
1285344840.0,,18.6,21.2,18.9,
1285346700.0,,17.9,21.4,18.8,
1285348500.0,,17.5,21.5,19.4,
1285350240.0,,18.1,21.0,19.7,
1285352100.0,,19.2,20.2,19.2,
1285353900.0,,19.4,19.8,19.0,
1285355640.0,,20.0,20.1,19.3,
1285357500.0,,21.8,20.4,19.8,
1285359300.0,,21.9,20.4,19.2,
1285361040.0,,21.3,20.9,19.8,
1285362900.0,,20.9,20.6,20.6,
1285364700.0,,20.2,20.0,19.3,
1285366440.0,,20.5,20.1,19.5,
1285368300.0,,21.2,19.4,18.9,
1285370100.0,,21.0,19.6,18.3,
1285371840.0,,19.6,19.7,19.0,
1285373700.0,,18.9,19.0,18.4,
1285375500.0,,19.6,19.1,18.1,
1285377240.0,,19.3,19.4,18.4,
1285379100.0,,18.3,19.1,18.1,
1285380900.0,,18.3,18.5,17.1,
1285382640.0,,17.9,18.8,17.5,
1285384500.0,,16.6,18.6,17.1,
1285386300.0,,15.9,18.3,16.7,
1285388040.0,,15.7,19.3,17.8,
1285389900.0,,15.3,19.5,18.1,
1285391700.0,,15.8,19.1,18.3,
1285393440.0,,16.8,19.2,17.6,
1285395300.0,,16.8,19.0,17.3,
1285397100.0,,16.7,18.6,17.7,
1285398840.0,,16.8,18.3,17.7,
1285400700.0,,16.9,18.4,18.8,
1285402500.0,,16.8,18.3,19.3,
1285404240.0,,16.6,18.5,19.7,
1285406100.0,,17.1,18.3,19.7,
1285407900.0,,17.2,17.5,18.8,
1285409640.0,,16.9,17.9,19.1,
1285411500.0,,17.4,18.1,19.7,
1285413300.0,,18.0,18.3,19.5,
1285415040.0,,17.8,19.3,19.8,
1285416900.0,,17.6,19.9,20.3,
1285418700.0,,17.6,19.6,20.1,
1285420440.0,,17.9,19.0,20.0,
1285422300.0,,17.8,18.9,20.2,
1285424100.0,,17.1,19.4,19.7,
1285425840.0,,17.2,19.4,19.9,
1285427700.0,,17.3,19.2,20.1,
1285429500.0,,17.0,19.2,20.0,
1285431240.0,,16.9,19.1,19.5,
1285433100.0,,16.5,19.2,18.8,
1285434900.0,,16.8,19.2,19.0,
1285436640.0,,18.2,19.7,19.5,
1285438500.0,,18.5,19.7,19.3,
1285440300.0,,18.3,20.1,19.5,
1285442040.0,,19.3,21.5,20.2,
1285443900.0,,19.7,23.1,21.0,
1285445700.0,,19.1,23.4,21.4,
1285447440.0,,19.9,24.0,21.5,
1285449300.0,,21.0,24.3,20.9,
1285451100.0,,21.1,23.9,20.4,
1285452840.0,,21.7,24.7,21.8,
1285454700.0,,21.7,23.8,21.9,
1285456500.0,,21.6,24.1,21.6,
1285458240.0,,23.7,24.4,21.1,
1285460100.0,,23.8,24.8,21.6,
1285461900.0,,23.1,26.4,23.0,
1285463640.0,,25.2,25.5,22.5,
1285465500.0,,25.1,24.1,22.8,
1285467300.0,,24.3,24.3,22.9,
1285469040.0,,23.9,24.8,23.4,
1285470900.0,,22.4,24.0,22.9,
1285472700.0,,21.2,22.9,22.9,
1285474440.0,,20.9,22.1,23.5,
1285476300.0,,20.4,21.3,22.9,
1285478100.0,,19.5,21.9,22.9,
1285479840.0,,18.6,23.1,21.9,
1285481700.0,,19.9,24.0,22.3,
1285483500.0,,20.0,23.9,23.2,
1285485240.0,,18.3,21.8,21.9,
1285487100.0,,17.2,19.8,21.3,
1285488900.0,,18.0,18.6,20.3,
1285490640.0,,17.8,18.9,19.3,
1285492500.0,,17.4,20.4,19.0,
1285494300.0,,18.3,20.5,18.1,
1285496040.0,,17.9,20.8,17.2,
1285497900.0,,18.4,20.8,16.3,
1285499700.0,,19.4,20.7,15.7,
1285501440.0,,19.0,21.9,17.2,
1285503300.0,,19.7,22.0,18.3,
1285505100.0,,19.8,22.2,18.3,
1285506840.0,,19.3,21.9,19.3,
1285508700.0,,19.5,21.1,19.8,
1285510500.0,,,22.7,19.8,
1285512240.0,,,23.6,20.4,
1285514100.0,,,23.2,20.2,
1285515900.0,,,22.7,19.0,
1285517640.0,,,22.0,18.6,
1285519500.0,,,22.1,19.2,
1285521300.0,,,22.0,20.2,
1285523040.0,,,21.3,19.2,
1285524900.0,,,21.3,18.4,
1285526700.0,,,21.4,18.0,
1285528440.0,,,22.2,18.2,
1285530300.0,,,23.4,19.3,
1285532100.0,,,22.8,19.3,
1285533840.0,,,22.9,19.5,
1285535700.0,,,22.7,18.5,
1285537500.0,,,22.1,18.4,
1285539240.0,,,22.9,19.3,
1285541100.0,,,21.9,19.6,
1285542900.0,,21.5,22.0,21.5,
1285544640.0,,21.6,22.0,21.8,
1285546500.0,,20.6,19.8,20.3,
1285548300.0,,20.0,18.9,20.8,
1285550040.0,,20.8,19.1,21.8,
1285551900.0,,20.7,19.6,21.6,
1285553700.0,,20.2,20.5,21.2,
1285555440.0,,19.7,22.3,19.9,
1285557300.0,,20.0,23.4,19.0,
